province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,7,576,0.43,605,0.45,3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,7,4182,3.09,605,0.45,20
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,8,130647,96.49,37,0.03,35
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,8,576,0.43,37,0.03,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,8,4182,3.09,37,0.03,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,9,130647,96.49,202,0.15,202
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,9,576,0.43,202,0.15,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,9,4182,3.09,202,0.15,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,1,14442,87.17,10438,63,8974
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1,1038,6.27,10438,63,586
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1,1088,6.57,10438,63,878
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,2,14442,87.17,4150,25.05,3660
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,2,1038,6.27,4150,25.05,358
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,2,1088,6.57,4150,25.05,132
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,3,14442,87.17,1185,7.15,1091
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,3,1038,6.27,1185,7.15,64
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,3,1088,6.57,1185,7.15,30
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,4,14442,87.17,464,2.8,418
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,4,1038,6.27,464,2.8,21
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,4,1088,6.57,464,2.8,25
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,5,14442,87.17,123,0.74,116
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,5,1038,6.27,123,0.74,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,5,1088,6.57,123,0.74,5
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,6,14442,87.17,74,0.45,59
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,6,1038,6.27,74,0.45,2
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,6,1088,6.57,74,0.45,13
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,7,14442,87.17,96,0.58,89
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,7,1038,6.27,96,0.58,3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,7,1088,6.57,96,0.58,4
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,8,14442,87.17,12,0.07,11
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,8,1038,6.27,12,0.07,1
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,8,1088,6.57,12,0.07,0
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,9,14442,87.17,26,0.16,24
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,9,1038,6.27,26,0.16,1
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,9,1088,6.57,26,0.16,1
