province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,035,FR KOHAT,FR KOHAT,URBAN,OWNED,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENTED,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENT FREE,5,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OWNED,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENTED,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENT FREE,6,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OWNED,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENTED,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENT FREE,7,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OWNED,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENTED,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENT FREE,8,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,OWNED,9,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENTED,9,0,0,0,0,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,RENT FREE,9,0,0,0,0,0
