province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TANDO JAM MC,"50,000 - 99,999",26446,5.38,5.2,ALL SEXES,71760
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TANDO JAM MC,"50,000 - 99,999",26446,5.38,5.2,MALE,37760
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TANDO JAM MC,"50,000 - 99,999",26446,5.38,5.2,FEMALE,33994
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TANDO JAM MC,"50,000 - 99,999",26446,5.38,5.2,TRANSGENDER,6
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD CANTONMENT (PART OF HYDERABAD CITY TALUKA),"50,000 - 99,999",33730,2.31,5.67,ALL SEXES,52062
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD CANTONMENT (PART OF HYDERABAD CITY TALUKA),"50,000 - 99,999",33730,2.31,5.67,MALE,28613
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD CANTONMENT (PART OF HYDERABAD CITY TALUKA),"50,000 - 99,999",33730,2.31,5.67,FEMALE,23443
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,HYDERABAD CANTONMENT (PART OF HYDERABAD CITY TALUKA),"50,000 - 99,999",33730,2.31,5.67,TRANSGENDER,6
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD CANTONMENT (PART OF LATIFABAD TALUKA),"25,000 - 49,999",42123,0.03,6.69,ALL SEXES,42386
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD CANTONMENT (PART OF LATIFABAD TALUKA),"25,000 - 49,999",42123,0.03,6.69,MALE,23435
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD CANTONMENT (PART OF LATIFABAD TALUKA),"25,000 - 49,999",42123,0.03,6.69,FEMALE,18937
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,HYDERABAD CANTONMENT (PART OF LATIFABAD TALUKA),"25,000 - 49,999",42123,0.03,6.69,TRANSGENDER,14
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI TC,"10,000 - 24,999",NA,NA,4.94,ALL SEXES,21136
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI TC,"10,000 - 24,999",NA,NA,4.94,MALE,10843
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI TC,"10,000 - 24,999",NA,NA,4.94,FEMALE,10289
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,HUSRI TC,"10,000 - 24,999",NA,NA,4.94,TRANSGENDER,4
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,HYDERABAD CANTONMENT (PART OF QASIMABAD TALUKA),"5,000 - 9,999",5528,-0.2,5.91,ALL SEXES,5319
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,HYDERABAD CANTONMENT (PART OF QASIMABAD TALUKA),"5,000 - 9,999",5528,-0.2,5.91,MALE,3092
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,HYDERABAD CANTONMENT (PART OF QASIMABAD TALUKA),"5,000 - 9,999",5528,-0.2,5.91,FEMALE,2226
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,HYDERABAD CANTONMENT (PART OF QASIMABAD TALUKA),"5,000 - 9,999",5528,-0.2,5.91,TRANSGENDER,1
