province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENT FREE,6,29966,4.8,12125,1.94,273
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,7,388176,62.23,5363,0.86,4275
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENTED,7,205669,32.97,5363,0.86,930
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENT FREE,7,29966,4.8,5363,0.86,158
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,8,388176,62.23,2904,0.47,2563
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENTED,8,205669,32.97,2904,0.47,254
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENT FREE,8,29966,4.8,2904,0.47,87
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,9,388176,62.23,3804,0.61,3301
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENTED,9,205669,32.97,3804,0.61,410
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENT FREE,9,29966,4.8,3804,0.61,93
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,1,30081,69.5,14273,32.98,10110
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,1,11123,25.7,14273,32.98,3015
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,1,2078,4.8,14273,32.98,1148
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,2,30081,69.5,14765,34.11,9086
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,2,11123,25.7,14765,34.11,5095
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,2,2078,4.8,14765,34.11,584
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,3,30081,69.5,8127,18.78,5832
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,3,11123,25.7,8127,18.78,2083
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,3,2078,4.8,8127,18.78,212
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,4,30081,69.5,3378,7.8,2717
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,4,11123,25.7,3378,7.8,607
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,4,2078,4.8,3378,7.8,54
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,5,30081,69.5,1249,2.89,1048
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,5,11123,25.7,1249,2.89,162
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,5,2078,4.8,1249,2.89,39
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,6,30081,69.5,666,1.54,596
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,6,11123,25.7,666,1.54,61
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,6,2078,4.8,666,1.54,9
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,7,30081,69.5,441,1.02,355
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,7,11123,25.7,441,1.02,62
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,7,2078,4.8,441,1.02,24
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,8,30081,69.5,158,0.37,141
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,8,11123,25.7,158,0.37,13
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,8,2078,4.8,158,0.37,4
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,OWNED,9,30081,69.5,225,0.52,196
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENTED,9,11123,25.7,225,0.52,25
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,RENT FREE,9,2078,4.8,225,0.52,4
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,1,358095,61.68,165096,28.44,77043
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,1,194546,33.51,165096,28.44,74888
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,1,27888,4.8,165096,28.44,13165
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,2,358095,61.68,204200,35.17,116720
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,2,194546,33.51,204200,35.17,78945
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,2,27888,4.8,204200,35.17,8535
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,3,358095,61.68,121568,20.94,88506
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,3,194546,33.51,121568,20.94,29501
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,3,27888,4.8,121568,20.94,3561
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,4,358095,61.68,47526,8.19,39211
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,4,194546,33.51,47526,8.19,6725
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,4,27888,4.8,47526,8.19,1590
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,5,358095,61.68,19433,3.35,16921
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,5,194546,33.51,19433,3.35,2045
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,5,27888,4.8,19433,3.35,467
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,6,358095,61.68,11459,1.97,10247
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,6,194546,33.51,11459,1.97,948
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,6,27888,4.8,11459,1.97,264
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,7,358095,61.68,4922,0.85,3920
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,7,194546,33.51,4922,0.85,868
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,7,27888,4.8,4922,0.85,134
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,8,358095,61.68,2746,0.47,2422
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,8,194546,33.51,2746,0.47,241
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,8,27888,4.8,2746,0.47,83
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,OWNED,9,358095,61.68,3579,0.62,3105
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENTED,9,194546,33.51,3579,0.62,385
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,RENT FREE,9,27888,4.8,3579,0.62,89
