province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,10-14,15,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,15-24,17,OTHER,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,25-34,29,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,35-44,19,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,45-54,12,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,55-64,10,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,65-74,2,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,ALL AGES,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,05-09,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,10-14,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,15-24,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,25-34,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,35-44,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,45-54,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,55-64,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,65-74,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,75 AND ABOVE,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,ALL AGES,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,05-09,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,10-14,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,15-24,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,25-34,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,35-44,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,45-54,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,55-64,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,65-74,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,75 AND ABOVE,0,OTHER,0
