province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,RENTED,8,189,1.11,24,0.14,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,RENT FREE,8,70,0.41,24,0.14,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OWNED,9,16757,98.48,49,0.29,49
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,RENTED,9,189,1.11,49,0.29,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,RENT FREE,9,70,0.41,49,0.29,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,1,20111,90.68,7366,33.21,6784
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,1,1637,7.38,7366,33.21,440
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,1,430,1.94,7366,33.21,142
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,2,20111,90.68,7559,34.08,6637
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,2,1637,7.38,7559,34.08,793
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,2,430,1.94,7559,34.08,129
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,3,20111,90.68,3854,17.38,3545
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,3,1637,7.38,3854,17.38,242
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,3,430,1.94,3854,17.38,67
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,4,20111,90.68,1782,8.03,1671
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,4,1637,7.38,1782,8.03,95
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,4,430,1.94,1782,8.03,16
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,5,20111,90.68,645,2.91,619
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,5,1637,7.38,645,2.91,23
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,5,430,1.94,645,2.91,3
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,6,20111,90.68,348,1.57,333
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,6,1637,7.38,348,1.57,14
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,6,430,1.94,348,1.57,1
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,7,20111,90.68,241,1.09,221
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,7,1637,7.38,241,1.09,17
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,7,430,1.94,241,1.09,3
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,8,20111,90.68,132,0.6,124
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,8,1637,7.38,132,0.6,6
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,8,430,1.94,132,0.6,2
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OWNED,9,20111,90.68,251,1.13,177
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENTED,9,1637,7.38,251,1.13,7
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,RENT FREE,9,430,1.94,251,1.13,67
