province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,RENTED,9,21483,8.28,807,0.31,45
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,RENT FREE,9,7642,2.95,807,0.31,25
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,1,132995,95.11,90270,64.56,85663
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,1,1663,1.19,90270,64.56,784
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,1,5175,3.7,90270,64.56,3823
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,2,132995,95.11,36477,26.09,34945
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,2,1663,1.19,36477,26.09,571
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,2,5175,3.7,36477,26.09,961
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,3,132995,95.11,7835,5.6,7403
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,3,1663,1.19,7835,5.6,215
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,3,5175,3.7,7835,5.6,217
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,4,132995,95.11,2917,2.09,2813
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,4,1663,1.19,2917,2.09,52
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,4,5175,3.7,2917,2.09,52
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,5,132995,95.11,744,0.53,699
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,5,1663,1.19,744,0.53,20
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,5,5175,3.7,744,0.53,25
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,6,132995,95.11,341,0.24,322
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,6,1663,1.19,341,0.24,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,6,5175,3.7,341,0.24,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,7,132995,95.11,863,0.62,800
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,7,1663,1.19,863,0.62,10
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,7,5175,3.7,863,0.62,53
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,8,132995,95.11,122,0.09,110
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,8,1663,1.19,122,0.09,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,8,5175,3.7,122,0.09,11
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,OWNED,9,132995,95.11,264,0.19,240
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENTED,9,1663,1.19,264,0.19,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,RENT FREE,9,5175,3.7,264,0.19,20
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,1,97291,81.36,47172,39.45,38421
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,1,19820,16.57,47172,39.45,7318
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,1,2467,2.06,47172,39.45,1433
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,2,97291,81.36,42530,35.57,33306
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,2,19820,16.57,42530,35.57,8701
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,2,2467,2.06,42530,35.57,523
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,3,97291,81.36,16650,13.92,13704
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,3,19820,16.57,16650,13.92,2589
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,3,2467,2.06,16650,13.92,357
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,4,97291,81.36,7054,5.9,6210
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,4,19820,16.57,7054,5.9,763
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,4,2467,2.06,7054,5.9,81
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,5,97291,81.36,2718,2.27,2511
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,5,19820,16.57,2718,2.27,182
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,5,2467,2.06,2718,2.27,25
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,6,97291,81.36,1269,1.06,1193
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,6,19820,16.57,1269,1.06,61
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,6,2467,2.06,1269,1.06,15
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,7,97291,81.36,1221,1.02,1054
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,7,19820,16.57,1221,1.02,148
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,7,2467,2.06,1221,1.02,19
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,8,97291,81.36,421,0.35,395
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,8,19820,16.57,421,0.35,17
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,8,2467,2.06,421,0.35,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,OWNED,9,97291,81.36,543,0.45,497
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENTED,9,19820,16.57,543,0.45,41
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,RENT FREE,9,2467,2.06,543,0.45,5
