province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,"50,000 - 99,999",39005,1.81,5.46,ALL SEXES,54847
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,"50,000 - 99,999",39005,1.81,5.46,MALE,30250
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,"50,000 - 99,999",39005,1.81,5.46,FEMALE,24593
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,KAMRA CANTONMENT,"50,000 - 99,999",39005,1.81,5.46,TRANSGENDER,4
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,JAND MC,"25,000 - 49,999",17284,5.53,5.87,ALL SEXES,48194
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,JAND MC,"25,000 - 49,999",17284,5.53,5.87,MALE,23084
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,JAND MC,"25,000 - 49,999",17284,5.53,5.87,FEMALE,25104
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,JAND MC,"25,000 - 49,999",17284,5.53,5.87,TRANSGENDER,6
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,PINDI GHEB MC,"25,000 - 49,999",29850,2.2,5.91,ALL SEXES,45195
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,PINDI GHEB MC,"25,000 - 49,999",29850,2.2,5.91,MALE,22205
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,PINDI GHEB MC,"25,000 - 49,999",29850,2.2,5.91,FEMALE,22986
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,PINDI GHEB MC,"25,000 - 49,999",29850,2.2,5.91,TRANSGENDER,4
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,HAZRO MC,"25,000 - 49,999",27426,1.94,6.71,ALL SEXES,39556
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,HAZRO MC,"25,000 - 49,999",27426,1.94,6.71,MALE,19785
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,HAZRO MC,"25,000 - 49,999",27426,1.94,6.71,FEMALE,19769
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,HAZRO MC,"25,000 - 49,999",27426,1.94,6.71,TRANSGENDER,2
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,"25,000 - 49,999",17590,2.02,5.77,ALL SEXES,25729
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,"25,000 - 49,999",17590,2.02,5.77,MALE,15668
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,"25,000 - 49,999",17590,2.02,5.77,FEMALE,10061
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,ATTOCK CANTONMENT,"25,000 - 49,999",17590,2.02,5.77,TRANSGENDER,0
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,GHUR GHUSHTI MC,"10,000 - 24,999",14730,0.35,5.81,ALL SEXES,15752
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,GHUR GHUSHTI MC,"10,000 - 24,999",14730,0.35,5.81,MALE,7784
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,GHUR GHUSHTI MC,"10,000 - 24,999",14730,0.35,5.81,FEMALE,7967
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,GHUR GHUSHTI MC,"10,000 - 24,999",14730,0.35,5.81,TRANSGENDER,1
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,"10,000 - 24,999",9106,0.93,5.61,ALL SEXES,10863
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,"10,000 - 24,999",9106,0.93,5.61,MALE,5728
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,"10,000 - 24,999",9106,0.93,5.61,FEMALE,5135
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,SANJWAL CANTONMENT,"10,000 - 24,999",9106,0.93,5.61,TRANSGENDER,0
