province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,1,20512,6.63,74126,23.96,9961
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,2,280572,90.7,106210,34.34,95690
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,2,8245,2.67,106210,34.34,3497
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,2,20512,6.63,106210,34.34,7023
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,3,280572,90.7,64949,21,61339
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,3,8245,2.67,64949,21,1438
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,3,20512,6.63,64949,21,2172
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,4,280572,90.7,34047,11.01,32789
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,4,8245,2.67,34047,11.01,454
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,4,20512,6.63,34047,11.01,804
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,5,280572,90.7,14669,4.74,14269
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,5,8245,2.67,14669,4.74,139
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,5,20512,6.63,14669,4.74,261
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,6,280572,90.7,7557,2.44,7373
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,6,8245,2.67,7557,2.44,63
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,6,20512,6.63,7557,2.44,121
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,7,280572,90.7,3578,1.16,3446
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,7,8245,2.67,3578,1.16,41
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,7,20512,6.63,3578,1.16,91
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,8,280572,90.7,1961,0.63,1921
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,8,8245,2.67,1961,0.63,5
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,8,20512,6.63,1961,0.63,35
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,OWNED,9,280572,90.7,2232,0.72,2167
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENTED,9,8245,2.67,2232,0.72,21
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,RENT FREE,9,20512,6.63,2232,0.72,44
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,1,62513,75.92,16070,19.52,11033
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,1,16200,19.67,16070,19.52,3570
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,1,3631,4.41,16070,19.52,1467
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,2,62513,75.92,25517,30.99,18003
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,2,16200,19.67,25517,30.99,6384
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,2,3631,4.41,25517,30.99,1130
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,3,62513,75.92,18806,22.84,14417
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,3,16200,19.67,18806,22.84,3847
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,3,3631,4.41,18806,22.84,542
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,4,62513,75.92,11362,13.8,9568
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,4,16200,19.67,11362,13.8,1542
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,4,3631,4.41,11362,13.8,252
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,5,62513,75.92,4932,5.99,4372
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,5,16200,19.67,4932,5.99,468
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,5,3631,4.41,4932,5.99,92
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,6,62513,75.92,2822,3.43,2565
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,6,16200,19.67,2822,3.43,193
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,6,3631,4.41,2822,3.43,64
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,7,62513,75.92,1264,1.54,1127
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,7,16200,19.67,1264,1.54,90
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,7,3631,4.41,1264,1.54,47
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,8,62513,75.92,784,0.95,730
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,8,16200,19.67,784,0.95,38
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,8,3631,4.41,784,0.95,16
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,OWNED,9,62513,75.92,787,0.96,698
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENTED,9,16200,19.67,787,0.96,68
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,RENT FREE,9,3631,4.41,787,0.96,21
