province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,ALL AGES,3,MUSLIM,3
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,05-09,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,10-14,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,15-24,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,25-34,1,MUSLIM,1
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,35-44,1,MUSLIM,1
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,45-54,1,MUSLIM,1
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,55-64,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,65-74,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,ALL AGES,3,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,05-09,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,10-14,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,15-24,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,25-34,1,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,35-44,1,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,45-54,1,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,55-64,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,65-74,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,ALL AGES,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,05-09,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,10-14,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,15-24,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,25-34,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,35-44,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,45-54,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,55-64,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,65-74,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,75 AND ABOVE,0,MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,ALL AGES,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,BELOW 5 YEARS,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,05-09,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,10-14,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,15-24,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,25-34,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,35-44,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,45-54,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,55-64,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,65-74,0,NON-MUSLIM,0
PUNJAB,074,VEHARI DISTRICT,VEHARI DISTRICT,URBAN,TRANSGENDER,75 AND ABOVE,0,NON-MUSLIM,0
