province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,MUSLIM,922869
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,CHRISTIAN,5458
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,AHMADI,428
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,SCHEDULED CASTES,51
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,ALL SEXES,OTHERS,6
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,TOTAL,470890
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,MUSLIM,467830
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,CHRISTIAN,2824
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,AHMADI,197
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,SCHEDULED CASTES,37
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,MALE,OTHERS,2
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,TOTAL,457834
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,MUSLIM,454951
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,CHRISTIAN,2634
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,AHMADI,231
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,SCHEDULED CASTES,14
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,FEMALE,OTHERS,4
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,TOTAL,88
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,MUSLIM,88
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,CHRISTIAN,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,AHMADI,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,TOTAL,TRANSGENDER,OTHERS,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,TOTAL,783165
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,MUSLIM,779777
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,CHRISTIAN,3045
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,AHMADI,293
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,SCHEDULED CASTES,44
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,ALL SEXES,OTHERS,6
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,TOTAL,397067
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,MUSLIM,395347
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,CHRISTIAN,1553
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,AHMADI,135
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,SCHEDULED CASTES,30
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,MALE,OTHERS,2
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,TOTAL,386033
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,MUSLIM,384365
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,CHRISTIAN,1492
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,AHMADI,158
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,SCHEDULED CASTES,14
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,FEMALE,OTHERS,4
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,TOTAL,65
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,MUSLIM,65
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,CHRISTIAN,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,AHMADI,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,RURAL,TRANSGENDER,OTHERS,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,TOTAL,145647
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,MUSLIM,143092
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,CHRISTIAN,2413
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,AHMADI,135
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,SCHEDULED CASTES,7
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,ALL SEXES,OTHERS,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,TOTAL,73823
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,MUSLIM,72483
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,CHRISTIAN,1271
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,AHMADI,62
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,SCHEDULED CASTES,7
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,MALE,OTHERS,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,TOTAL,71801
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,MUSLIM,70586
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,CHRISTIAN,1142
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,AHMADI,73
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,SCHEDULED CASTES,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,FEMALE,OTHERS,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,TOTAL,23
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,MUSLIM,23
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,CHRISTIAN,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,HINDU,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,AHMADI,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,074,VEHARI DISTRICT,VEHARI TEHSIL,URBAN,TRANSGENDER,OTHERS,0
