province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENT FREE,5,3491,2.94,8720,7.34,161
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,OWNED,6,97811,82.31,5135,4.32,4704
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENTED,6,17535,14.76,5135,4.32,361
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENT FREE,6,3491,2.94,5135,4.32,70
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,OWNED,7,97811,82.31,2363,1.99,2171
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENTED,7,17535,14.76,2363,1.99,156
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENT FREE,7,3491,2.94,2363,1.99,36
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,OWNED,8,97811,82.31,1453,1.22,1347
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENTED,8,17535,14.76,1453,1.22,92
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENT FREE,8,3491,2.94,1453,1.22,14
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,OWNED,9,97811,82.31,1938,1.63,1790
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENTED,9,17535,14.76,1938,1.63,117
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,TOTAL,RENT FREE,9,3491,2.94,1938,1.63,31
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,1,75965,90.23,13046,15.5,11453
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,1,5596,6.65,13046,15.5,884
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,1,2630,3.12,13046,15.5,709
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,2,75965,90.23,24723,29.37,21652
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,2,5596,6.65,24723,29.37,2213
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,2,2630,3.12,24723,29.37,858
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,3,75965,90.23,19766,23.48,17925
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,3,5596,6.65,19766,23.48,1296
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,3,2630,3.12,19766,23.48,545
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,4,75965,90.23,12975,15.41,12014
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,4,5596,6.65,12975,15.41,667
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,4,2630,3.12,12975,15.41,294
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,5,75965,90.23,6225,7.39,5829
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,5,5596,6.65,6225,7.39,270
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,5,2630,3.12,6225,7.39,126
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,6,75965,90.23,3488,4.14,3326
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,6,5596,6.65,3488,4.14,117
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,6,2630,3.12,3488,4.14,45
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,7,75965,90.23,1658,1.97,1578
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,7,5596,6.65,1658,1.97,55
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,7,2630,3.12,1658,1.97,25
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,8,75965,90.23,1026,1.22,974
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,8,5596,6.65,1026,1.22,46
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,8,2630,3.12,1026,1.22,6
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,OWNED,9,75965,90.23,1284,1.53,1214
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENTED,9,5596,6.65,1284,1.53,48
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,RURAL,RENT FREE,9,2630,3.12,1284,1.53,22
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,1,21846,63.05,4366,12.6,2340
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,1,11939,34.46,4366,12.6,1766
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,1,861,2.49,4366,12.6,260
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,2,21846,63.05,10218,29.49,5243
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,2,11939,34.46,10218,29.49,4705
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,2,861,2.49,10218,29.49,270
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,3,21846,63.05,8545,24.66,5150
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,3,11939,34.46,8545,24.66,3244
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,3,861,2.49,8545,24.66,151
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,4,21846,63.05,5589,16.13,4170
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,4,11939,34.46,5589,16.13,1327
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,4,861,2.49,5589,16.13,92
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,5,21846,63.05,2495,7.2,2023
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,5,11939,34.46,2495,7.2,437
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,5,861,2.49,2495,7.2,35
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,6,21846,63.05,1647,4.75,1378
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,6,11939,34.46,1647,4.75,244
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,6,861,2.49,1647,4.75,25
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,7,21846,63.05,705,2.03,593
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,7,11939,34.46,705,2.03,101
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,7,861,2.49,705,2.03,11
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,8,21846,63.05,427,1.23,373
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,8,11939,34.46,427,1.23,46
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,8,861,2.49,427,1.23,8
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,OWNED,9,21846,63.05,654,1.89,576
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENTED,9,11939,34.46,654,1.89,69
KHYBER PAKTUNKHWA,013,KOHAT DISTRICT,KOHAT DISTRICT,URBAN,RENT FREE,9,861,2.49,654,1.89,9
