province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENT FREE,6,23369,6.02,6680,1.72,130
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,OWNED,7,360469,92.88,3330,0.86,3243
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENTED,7,4244,1.09,3330,0.86,16
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENT FREE,7,23369,6.02,3330,0.86,71
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,OWNED,8,360469,92.88,1818,0.47,1780
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENTED,8,4244,1.09,1818,0.47,8
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENT FREE,8,23369,6.02,1818,0.47,30
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,OWNED,9,360469,92.88,2170,0.56,2113
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENTED,9,4244,1.09,2170,0.56,9
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,RENT FREE,9,23369,6.02,2170,0.56,48
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,1,150367,79.61,47651,25.23,37643
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,1,30642,16.22,47651,25.23,6184
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,1,7882,4.17,47651,25.23,3824
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,2,150367,79.61,61141,32.37,46215
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,2,30642,16.22,61141,32.37,12596
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,2,7882,4.17,61141,32.37,2330
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,3,150367,79.61,37328,19.76,29510
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,3,30642,16.22,37328,19.76,6887
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,3,7882,4.17,37328,19.76,931
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,4,150367,79.61,22030,11.66,18519
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,4,30642,16.22,22030,11.66,3088
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,4,7882,4.17,22030,11.66,423
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,5,150367,79.61,9868,5.22,8564
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,5,30642,16.22,9868,5.22,1151
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,5,7882,4.17,9868,5.22,153
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,6,150367,79.61,5116,2.71,4651
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,6,30642,16.22,5116,2.71,372
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,6,7882,4.17,5116,2.71,93
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,7,150367,79.61,2501,1.32,2253
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,7,30642,16.22,2501,1.32,193
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,7,7882,4.17,2501,1.32,55
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,8,150367,79.61,1440,0.76,1359
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,8,30642,16.22,1440,0.76,53
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,8,7882,4.17,1440,0.76,28
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,OWNED,9,150367,79.61,1816,0.96,1653
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENTED,9,30642,16.22,1816,0.96,118
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,RENT FREE,9,7882,4.17,1816,0.96,45
