province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,ALL AGES,18,WORKING,7
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,BELOW 5 YEARS,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,05-09,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,10-14,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,15-24,4,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,25-34,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,35-44,3,WORKING,3
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,45-54,4,WORKING,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,65-74,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,75 AND ABOVE,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,ALL AGES,18,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,BELOW 5 YEARS,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,05-09,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,10-14,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,15-24,4,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,25-34,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,35-44,3,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,45-54,4,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,65-74,1,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,75 AND ABOVE,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,ALL AGES,8,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,05-09,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,10-14,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,15-24,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,25-34,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,35-44,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,45-54,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,65-74,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,75 AND ABOVE,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,ALL AGES,8,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,05-09,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,10-14,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,15-24,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,25-34,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,35-44,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,45-54,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,65-74,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,75 AND ABOVE,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,05-09,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,10-14,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,15-24,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,25-34,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,35-44,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,45-54,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,65-74,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,05-09,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,10-14,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,15-24,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,25-34,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,ALL AGES,26,WORKING,7
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,05-09,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,10-14,3,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,15-24,6,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,25-34,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,35-44,4,WORKING,3
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,45-54,6,WORKING,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,65-74,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,ALL AGES,26,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,05-09,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,10-14,3,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,15-24,6,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,25-34,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,35-44,4,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,45-54,6,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,65-74,1,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,ALL AGES,18,WORKING,7
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,BELOW 5 YEARS,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,05-09,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,10-14,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,15-24,4,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,25-34,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,35-44,3,WORKING,3
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,45-54,4,WORKING,2
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,65-74,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,75 AND ABOVE,1,WORKING,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,ALL AGES,18,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,BELOW 5 YEARS,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,05-09,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,10-14,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,15-24,4,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,25-34,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,35-44,3,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,45-54,4,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,65-74,1,OTHER,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,75 AND ABOVE,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,ALL AGES,8,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,05-09,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,10-14,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,15-24,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,25-34,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,35-44,1,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,45-54,2,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,65-74,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,75 AND ABOVE,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,ALL AGES,8,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,05-09,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,10-14,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,15-24,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,25-34,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,35-44,1,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,45-54,2,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,65-74,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,75 AND ABOVE,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,05-09,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,10-14,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,15-24,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,25-34,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,35-44,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,45-54,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,65-74,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,05-09,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,10-14,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,15-24,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,25-34,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,35-44,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,45-54,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,55-64,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,65-74,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,ALL AGES,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,05-09,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,10-14,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,15-24,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,25-34,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,35-44,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,45-54,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,55-64,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,65-74,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,0,WORKING,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,ALL AGES,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,05-09,0,OTHER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,10-14,0,OTHER,0
