province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,2,2746,1.33,35764,17.3,683
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,2,71282,34.48,35764,17.3,9515
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,3,132693,64.19,6860,3.32,5391
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,3,2746,1.33,6860,3.32,194
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,3,71282,34.48,6860,3.32,1275
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,4,132693,64.19,2089,1.01,1721
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,4,2746,1.33,2089,1.01,51
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,4,71282,34.48,2089,1.01,317
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,5,132693,64.19,726,0.35,603
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,5,2746,1.33,726,0.35,13
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,5,71282,34.48,726,0.35,110
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,6,132693,64.19,262,0.13,235
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,6,2746,1.33,262,0.13,2
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,6,71282,34.48,262,0.13,25
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,7,132693,64.19,751,0.36,503
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,7,2746,1.33,751,0.36,7
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,7,71282,34.48,751,0.36,241
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,8,132693,64.19,146,0.07,108
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,8,2746,1.33,146,0.07,2
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,8,71282,34.48,146,0.07,36
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,OWNED,9,132693,64.19,330,0.16,226
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENTED,9,2746,1.33,330,0.16,7
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,RENT FREE,9,71282,34.48,330,0.16,97
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,1,57828,74.21,34724,44.56,24400
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,1,10022,12.86,34724,44.56,3581
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,1,10076,12.93,34724,44.56,6743
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,2,57828,74.21,23972,30.76,17472
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,2,10022,12.86,23972,30.76,4101
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,2,10076,12.93,23972,30.76,2399
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,3,57828,74.21,11005,14.12,8708
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,3,10022,12.86,11005,14.12,1705
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,3,10076,12.93,11005,14.12,592
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,4,57828,74.21,4416,5.67,3839
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,4,10022,12.86,4416,5.67,395
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,4,10076,12.93,4416,5.67,182
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,5,57828,74.21,1674,2.15,1504
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,5,10022,12.86,1674,2.15,99
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,5,10076,12.93,1674,2.15,71
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,6,57828,74.21,1023,1.31,932
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,6,10022,12.86,1023,1.31,54
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,6,10076,12.93,1023,1.31,37
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,7,57828,74.21,585,0.75,490
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,7,10022,12.86,585,0.75,62
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,7,10076,12.93,585,0.75,33
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,8,57828,74.21,229,0.29,218
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,8,10022,12.86,229,0.29,9
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,8,10076,12.93,229,0.29,2
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,OWNED,9,57828,74.21,298,0.38,265
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENTED,9,10022,12.86,298,0.38,16
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,RENT FREE,9,10076,12.93,298,0.38,17
